TV,Digital,Sponsorship,Content Marketing,Online marketing, Affiliates,SEM,Radio,Other
0.03750045689477352,92.50093084344893,76.70953199538498,3.8303286096109994e-05,9.649601060336028,5.412929114113213,53.027884616213214,0.01261175709725487,0.23115096712360483
0.0278163949546678,63.572751643048626,53.30897252103245,2.5841673610261455e-05,6.622190860745032,3.7366913921646314,36.753357101975624,0.043400629711144785,0.7954559744643523
0.026456583452206996,59.31094522462791,49.77381318923365,2.4092780586392347e-05,6.1724096028139375,3.485719132085985,34.30355908622812,0.04339096483791645,0.7952788346117299
0.02460950060114712,53.409210109082366,44.87247114537603,2.1717870594426322e-05,5.551697652362922,3.138619705763077,30.910405232845665,0.0433748930017672,0.7949842665796323
0.027988386817642433,64.10678306322681,53.75169268953805,2.606290202781048e-05,6.678645764800423,3.768159486398221,37.06030249449846,0.04340174475395143,0.7954764112061443
0.029306594464089997,68.16245338105608,57.11201302598081,6.168585426273381e-05,7.108097970447011,4.007291080266021,39.39117885071206,0.043409603521998665,0.795620448378786
0.02781470119026037,63.567455363815405,53.304607717528384,5.742109998468296e-05,6.621634411532453,3.736381189069994,36.75033107675462,0.04340061861910516,0.7954557711671288
0.025702490607629254,56.917187922026166,47.786624245129666,2.312308999177371e-05,5.920353124050691,3.344873601536325,32.9273820888956,0.04338486537855097,0.7951670424228444
0.031982807614208325,76.1939761941691,63.756049730052354,3.120199783208486e-05,7.962365979156218,4.481640478845983,44.00580346394335,0.04342250104952581,0.7958568370061221
0.026139809098389654,58.30802934584781,48.94137355538113,2.368542310633467e-05,6.066755562797618,3.4266985644281105,33.72699605185046,0.04338847326316914,0.7952331684993642
0.02700399038480972,61.03501352768003,51.20438593717793,5.510393897601876e-05,6.354207127024071,3.587215770464235,35.29466678153839,0.04339504682999332,0.7953536502309355
0.02521170129982147,55.34758717189704,46.48303500191244,4.9982351373649296e-05,5.755300326923057,3.25256757924424,32.02496060895897,0.043380566011637756,0.7950882427114028
0.030766829167180376,72.5782792415833,60.76672120255357,2.9637351156624254e-05,7.57713664818576,4.267958109611036,41.92854649940297,0.04341708339081145,0.7957575410056655
0.03014624378152556,70.7114331591214,59.222177941399096,6.408640566765768e-05,7.378657605438329,4.157719569655072,40.85591346072808,0.04341404574268439,0.7957018663445856
0.03168892861316364,75.32523658495522,63.038074397397914,3.0823838423727634e-05,7.869708484162995,4.430278592354797,43.50673389127301,0.04342125210610039,0.7958339461063841
0.02906438813218473,67.42224087845425,56.498943882876404,2.744704236553441e-05,7.02962035212571,3.9636252061777295,38.96577725923759,0.04340824502313714,0.7955955495226426
0.03138549463175828,74.66992528240192,62.25163578807645,3.04052585949746e-05,7.767597864225667,4.3738346303257805,42.9593494179463,0.0,0.0
0.02491901840513821,54.60601974942408,45.62072855284527,2.2077439957472223e-05,5.645782739128015,3.1914076154980457,31.427622380041463,0.0,0.0
0.022686219238175254,47.300450567891545,39.54572585245746,6.614012779068408e-05,4.8803471330094235,2.7623600266515265,27.22653973589243,0.0,0.0
0.04296331938650235,106.64648016804593,88.56260275565675,4.5315870304995e-05,11.221380899209745,6.273413802761121,61.315711295965144,0.0,0.0
0.03325737680544941,80.17891403952926,66.80295855930387,3.281596855209425e-05,8.355748207232281,4.699657159123361,46.12391729893748,0.0,0.0
0.03188882823494956,76.16431140586108,63.486925468116276,3.105347797961918e-05,7.926888201853164,4.462165344735619,43.81785832927527,0.0,0.0
0.0286172844824424,66.27825730622692,55.30585765671418,2.684022082047987e-05,6.876456521264597,3.8785163298253313,38.13739031275875,0.0,0.0
0.031216691865732053,74.16659544840779,61.8354608247168,3.0187865644120723e-05,7.713988289251962,4.344092326515209,42.67017895253816,0.0,0.0
0.028123393496654825,64.7501282505126,54.03942633273015,2.620416529611574e-05,6.714769010720644,3.7884416828510976,37.25912484598028,0.0,0.0
0.027428600374962774,62.584452604277146,52.24381534082356,2.53093797674622e-05,6.485924219734763,3.660849811279384,36.01434721736907,0.0,0.0
0.029659505710350382,69.47214600442679,57.95121357692952,2.8182443027329512e-05,7.214971354546494,4.066898706414622,39.97284254722353,0.0,0.0
0.03721900396208733,91.40312356062299,76.05351815052742,3.791797982159452e-05,9.562423119264944,5.365249077954762,52.56895971249482,0.0,0.0
0.024454959371858785,53.10372137953279,44.372316888861,7.398600744164701e-05,5.488092628745021,3.1031210307397674,30.563839265841025,0.0,0.0
0.026559922220779682,59.85048191652995,49.97567714257112,2.4190659158381425e-05,6.197520922529197,3.4998792971411237,34.442773735055724,0.0,0.0
0.024384523707044675,52.87497078928242,44.18218117091336,7.367356388574928e-05,5.464094239477781,3.0896802152526432,30.4323045681503,0.0,0.0
0.025270742418585356,55.73900296838502,46.56199157081672,2.253040291793454e-05,5.764814018092599,3.2580140825838653,32.07904931282067,0.0,0.0
0.022683605756351574,47.29178451777245,39.53851374365382,6.612853480497697e-05,4.8794412396538975,2.761851511224656,27.221555609645385,0.0,0.0
0.02224788799378007,45.84321466430012,38.33279006152115,6.419576170155679e-05,4.728085066204273,2.6768649859436677,26.388414654475234,0.0,0.0
0.024562701541356192,53.45325434935512,44.66282721185919,7.446393799487032e-05,5.524769246704418,3.1236601470731338,30.764823316053555,0.0,0.0
0.0416431636803546,103.2499855390036,85.78119469992109,4.361568797414848e-05,10.849534225013107,6.070595672848594,59.36743904000065,0.0,0.0
0.0213875957598305,42.96106078937737,35.932723752614585,6.0379658046629956e-05,4.4273362359327,2.5078538366429695,24.730626043786515,0.0,0.0
0.018056729496550777,31.5240725056869,26.394961033882925,4.5604765903837435e-05,3.238912017157748,1.8382231393630415,18.150584385117117,0.0,0.0
0.013633869456129145,15.647999763452418,13.121182305257694,2.5987808139948512e-05,1.601536076440045,0.911240681054862,9.012667326100502,0.0,0.0
0.013093166591261383,13.652869878991778,11.450453949726102,2.3590043483176633e-05,1.3967132443463428,0.7949433662929081,7.864010610761085,0.0,0.0
0.01149701498776203,7.765884028836898,6.388267607407626,1.651424431467214e-05,0.7863236194064334,0.4479382085997443,4.433861749784089,0.0,0.0
0.010453978631974415,3.7905885162621793,3.1172385716946254,1.1898548497837493e-05,0.3834616514485759,0.21856685992694566,2.164264226519335,0.0,0.0
0.15846132054493062,202.1707156632196,159.2136034591983,0.000194067647244855,24.946893424531666,12.691289672438002,115.31180617454751,0.0,0.0
0.028779381635817967,66.77774709826616,55.71970352954354,2.7048977111404553e-05,6.929344743485109,3.9079664804652507,38.42445137902216,0.0,0.0
0.027240943022221777,61.9963202199144,51.75601830466483,2.506770648404097e-05,6.423836802035439,3.626212199108849,35.67628435268744,0.0,0.0
0.02670360966999885,60.304726916484896,50.35262717847123,2.437570580815943e-05,6.24540109767374,3.5266164624463823,34.70389997859346,0.0,0.0
0.028157122482944004,64.81224375653481,54.147630996091685,2.6259367728389277e-05,6.728786568467371,3.796198294341373,37.33440308019456,0.015964922178876195,0.24930596707956865
0.027617377404947477,63.13357740197829,52.755951003287166,2.55645710673282e-05,6.551351058800216,3.697287793079383,36.36956169445869,0.015964495573149495,0.24929930526486854
0.029051005257430755,67.5677389016771,56.430790595350615,2.7410074068386444e-05,7.02050444182518,3.9586540177938017,38.9180260069116,0.015965565641191618,0.24931601529609204
0.03203086043712738,76.53323688049416,63.848249192836576,3.124636547586231e-05,7.973797456025419,4.488096693571836,44.06934405155819,0.015967252487882926,0.24934235685547962
0.02930742972805946,68.35255005520227,57.080783341684686,2.7740180783529452e-05,7.103697152782123,4.004946371747672,39.36903518103812,0.015965736936888644,0.2493186902254728
0.026811977518168634,60.607865920703475,50.66096920096745,2.4527843065592683e-05,6.284775194791131,3.548549504804438,34.91774448506907,0.01596379890829131,0.24928842624496145
0.0285832546128203,66.12966316656002,55.239419867073174,2.6807927047894413e-05,6.868186527398569,3.87385432692168,38.0915655411748,0.015965238247881975,0.2493109027684662
0.028418431035547042,65.62092447480269,54.817853683532626,2.659574857518592e-05,6.814339834819343,3.8438631860206645,37.79918223153987,0.015965118075205082,0.24930902616893835
0.030142197816371487,70.89004011158262,59.181478400108396,2.881483843764336e-05,7.373009441161575,4.154689891623039,40.827157939799875,0.015966257416866674,0.24932681796720693
0.028357052485006598,65.43120945893108,54.660632726921875,2.6516735979803497e-05,6.794264757703738,3.832680163836477,37.690147275952775,0.015965072660798323,0.24930831698398484
0.028291064837704924,65.22708702940388,54.4914637683172,2.6431790350511598e-05,6.772668172791278,3.820648510775185,37.572830996703594,0.015965023428366212,0.2493075481772865
0.029319983880829927,68.39090866515492,57.11254921407004,2.7756342396932533e-05,7.107764523403847,4.007209223106308,39.39107842838717,0.01596574517989302,0.24931881894706356
0.029875814483196816,70.08318886820986,58.513664900893815,2.847190008989173e-05,7.287320614256825,4.1070641302148445,40.3635325344883,0.01596609725672097,0.24932431692902018
0.03013489347688958,70.8679519904318,59.1631983995926,2.8805434883884457e-05,7.3706629608462775,4.153385959091323,40.81446608111008,0.015966253096411007,0.2493267504995821
0.0304865325799098,71.92899289643063,60.04119045571928,2.925813529092512e-05,7.483424211731602,4.216031799574064,41.42412771062033,0.01596645666266661,0.2493299293614423
0.03226326798672328,77.21830989580432,64.41430132349748,3.154558423944531e-05,8.046911359303545,4.52860913083452,44.462883691791085,0.015967359675241873,0.24934403067811917
0.030026266071899798,70.53922573232279,58.891134040695746,2.8665589043922984e-05,7.335746075273029,4.133981153151913,40.62557819052974,0.01596618837380367,0.24932573980049832
0.029904357381704556,70.16977217581181,58.58533474480695,2.850864567470254e-05,7.29651342202921,4.112174340549299,40.41328500070151,0.015966114676091506,0.24932458894744697
0.026163248094505553,58.55529411666542,48.957509653842166,2.3692821282490826e-05,6.068477793853014,3.427745338839262,33.73778846053759,0.015963179269434438,0.24927875005219857
0.028635855189505753,66.29179912010987,55.373762542904515,2.687564045283929e-05,6.88535170485035,3.883413421967017,38.18474734973579,0.015965276060299544,0.24931149324183188
0.029986043511807076,70.41739084615426,58.790293690337016,2.8613807061551112e-05,7.32280710810694,4.126789659896162,40.55557052855765,0.015966164182998375,0.24932536204030417
0.02839688769961526,65.5543526119338,54.762684977635516,2.6568015817374185e-05,6.80729508836411,3.8399389478321653,37.76092146587347,0.01596510217654686,0.24930877789773984
0.02782708311860236,63.78711439473899,53.297826704052305,2.583451628518753e-05,6.620405101483986,3.735790332001914,36.74520074103567,0.015964664950262206,0.24930195023390883
0.027576275881719015,63.005288527554505,52.649571037034534,2.55116631794306e-05,6.5377995192838485,3.6897305469203046,36.2958228391062,0.015964461818223797,0.24929877815272247
0.10022515042041136,202.1216880592802,164.43114376073927,0.00010225141378240001,22.65735902064865,12.189961295832093,99.80182155078785,0.01419070906017176,0.2573420584839154
0.06496619192332176,155.25896815817586,128.1162219499121,6.314955206484e-05,16.701923249631317,9.21496221415788,76.8455517391534,0.014195413387841117,0.25742736932786897
0.07084048956254511,165.63031910425016,136.37038034560172,6.966392947784e-05,17.93153275985878,9.854365722350012,81.94673826950533,0.014194892740006241,0.2574179276160416
0.027052460173189873,61.364627805433116,51.288807844538205,2.4837392482183597e-05,6.364598541804492,3.593104741715987,35.35275798511441,0.015964014926624626,0.24929179955670694
0.026124728244108646,58.43290701003259,48.85591281106352,2.3643241000040735e-05,6.055590323241143,3.4205442279744878,33.66742915376375,0.015963140690058285,0.24927814760211606
0.027634891448810296,63.188223695994466,52.80126390860762,2.5587116035039152e-05,6.5571238815224095,3.700506976406649,36.4009715915086,0.015964509900570436,0.2492995289998481
0.02751114597792226,62.80186762547979,52.48088313978868,2.5427825025140476e-05,6.51631405497234,3.67774794106268,36.17889824568841,0.01596440794905891,0.24929793693946178
0.027519612419027662,62.86920029340274,52.479960195952074,2.5426589061464893e-05,6.515993349320762,3.677621719001984,36.178019451146135,0.0,0.0
0.026711005459503077,60.328085830205204,50.37201021062136,2.4385230413916274e-05,6.247863670950933,3.527991467626461,34.71732790467285,0.0,0.0
0.025400525560563905,56.1557876548827,46.90823410317838,7.818042412807175e-05,5.808629642091888,3.282524181572958,32.31871125587248,0.0,0.0
0.026873874041268054,60.841952860877925,50.798385596454864,2.4594979397087667e-05,6.302047200814924,3.558241951479233,35.01272244743409,0.0,0.0
0.027341611731703287,62.311993156335944,52.01784605935207,2.5197352005556454e-05,6.457158311482945,3.6448028589964507,35.85773648819803,0.0,0.0
0.02665343031407839,60.14618399118552,50.22106674297386,2.4311082747867472e-05,6.228688023346175,3.5172841673625705,34.61276088262927,0.0,0.0
0.027954727477503872,64.22610957925322,53.60503768578844,2.5986949573103523e-05,6.659364425083249,3.757562172190405,36.957941661165904,0.0,0.0
0.02661066460487441,60.01098748164243,50.108875484792605,2.425600729581027e-05,6.214437483231031,3.5093264083004114,34.535042128633854,0.0,0.0
0.0256944983285737,57.09754332901245,47.69036935239923,7.948445386118708e-05,5.907665813769118,3.3379085333863157,32.86015951493001,0.0,0.0
0.02721846238772858,61.92577271864972,51.697501560469156,2.503875495360093e-05,6.4163910138836995,3.6220577130148484,35.63573259257661,0.0,0.0
0.02917150531857504,67.98186477568304,56.7171462838292,2.7553972558667673e-05,7.05692079983832,3.9789782399171267,39.116443686196185,0.0,0.0
0.02871855540745842,66.59043438332209,55.56451404004161,2.6970642244441244e-05,6.909508999135237,3.896921969561764,38.31680184983199,0.0,0.0
0.027321615469615784,62.24932091264605,51.96586557309738,2.5171599951536056e-05,6.450542231192232,3.641111834050806,35.82171200269045,0.0,0.0
0.02953957252393864,69.1067348293156,57.648668541880504,2.8027987233163343e-05,7.1762019363609895,4.045337600907887,39.76286184423237,0.0,0.0
0.028111265659401467,64.71248562361313,54.0082241013675,2.6188546516826424e-05,6.710788362634848,3.7862233249491477,37.23748971189197,0.0,0.0
0.02735726937832627,62.361056511013665,52.05853875710229,2.5217516603060385e-05,6.462337952424797,3.6476924427799267,35.88593841725412,0.0,0.0
0.027051149537029452,61.40010535559069,51.26144721864693,2.4823282293533858e-05,6.3609220162408215,3.5911039713957256,35.333567542973654,0.0,0.0
0.02658739608898051,59.93739818799246,50.04780675342706,2.4226041139318675e-05,6.206681274323419,3.5049950074711957,34.4927385838551,0.0,0.0
0.026607623589557265,60.00137112405909,50.10089532508164,2.425209095050394e-05,6.2134239104085465,3.5087603933697746,34.52951407578832,0.0,0.0
0.02879209275856961,66.81687266458698,55.7521183303548,2.70653470919207e-05,6.933488339430044,3.910273510142435,38.446936927134786,0.0,0.0
0.026583664623920207,59.92559505393161,50.03801171853867,2.4221235604536065e-05,6.205437276731981,3.5043002929869673,34.48595342231817,0.0,0.0
0.02590402094541826,57.766701916389216,48.24600741542893,8.041387301981602e-05,5.97807316012615,3.3772694160769885,33.24487032991719,0.0,0.0
0.026217068786619672,58.76336390846666,49.0733807156108,2.3749118553119713e-05,6.082992238631789,3.435903338284932,33.81781675295414,0.0,0.0
0.036627799311756255,89.76531907833929,74.7056763726301,3.715659125484198e-05,9.385612159370021,5.267973476372115,51.62874215404995,0.0,0.0
0.03666896813197023,89.87978918764172,74.79990293359789,3.720961090100038e-05,9.397961435174556,5.274770526879202,51.69445880332277,0.0,0.0
0.02923841318769645,68.18673242382164,56.88682020762534,2.7640139713957566e-05,7.078637626460882,3.991062450174362,39.23417526249357,0.0,0.0
0.027011759918172448,61.27619233200636,51.15865023999314,2.4772554665399384e-05,6.347849515412455,3.583808008213109,35.26233872099727,0.0,0.0
0.027819106085436397,63.80395839841296,53.255052139377916,2.5812290265213608e-05,6.614745244534402,3.732688652221059,36.71530283494561,0.0,0.0
0.03524275919151003,85.87739249587115,71.5033301459587,3.5372855688284504e-05,8.966915080362975,5.03726992393953,49.396479722301926,0.0,0.0
0.026223292275115228,58.78313805267874,49.089795102131426,2.375713341164845e-05,6.085074705149116,3.4370668724608535,33.829184650346996,0.0,0.0
